axis,error_code,start_time,end_time,duration_sec,log_entries
Upper/X east,7490.0,2025-09-30 18:08:11.479,2025-09-30 18:14:35.587,384.108,32
Upper/X east,7490.0,2025-09-30 18:31:16.019,2025-09-30 18:34:52.326,216.307,19
Upper/X east,7490.0,2025-09-30 18:36:32.126,2025-09-30 18:37:48.624,76.498,7
Upper/X east,7490.0,2025-10-01 09:30:00.726,2025-10-01 09:30:12.235,11.509,2
Upper/X east,7490.0,2025-10-01 10:00:14.999,2025-10-01 10:01:38.886,83.887,7
Upper/X east,7490.0,2025-10-01 10:03:04.150,2025-10-01 10:03:49.935,45.785,3
Upper/X east,7490.0,2025-10-01 10:18:30.205,2025-10-01 10:18:42.541,12.336,2
Upper/X east,7490.0,2025-10-01 10:22:37.207,2025-10-01 10:22:48.994,11.787,2
Upper/X east,7490.0,2025-10-01 14:08:08.277,2025-10-01 14:08:20.343,12.066,2
Upper/X east,7490.0,2025-10-01 14:58:42.751,2025-10-01 15:08:10.774,568.023,48
Upper/X east,7490.0,2025-10-01 16:41:20.238,2025-10-01 16:41:32.303,12.065,2
Upper/X east,7490.0,2025-10-01 20:55:20.005,2025-10-01 20:55:39.473,19.468,2
Upper/X east,7490.0,2025-10-01 21:41:50.742,2025-10-01 21:49:17.853,447.111,39
Upper/X east,7490.0,2025-10-01 22:23:56.377,2025-10-01 22:26:07.410,131.033,12
Upper/X east,7490.0,2025-10-01 22:29:28.633,2025-10-01 22:31:00.466,91.833,6
Upper/X east,7490.0,2025-10-02 00:44:10.327,2025-10-02 00:51:32.533,442.206,28
Upper/X east,7490.0,2025-10-02 00:58:53.921,2025-10-02 01:05:52.041,418.12,29
Upper/X east,7490.0,2025-10-02 01:09:32.221,2025-10-02 01:09:44.283,12.062,2
Upper/X east,7490.0,2025-10-02 02:13:01.817,2025-10-02 02:13:36.914,35.097,2
Upper/X east,7490.0,2025-10-02 06:49:24.973,2025-10-02 06:51:01.212,96.239,9
Upper/X east,7490.0,2025-10-02 17:19:23.589,2025-10-02 17:21:10.792,107.203,10
Upper/X east,7490.0,2025-10-02 20:04:14.416,2025-10-02 20:13:14.803,540.387,46
Upper/X east,7490.0,2025-10-02 20:57:30.660,2025-10-02 21:01:06.715,216.055,19
Upper/X east,7490.0,2025-10-03 03:17:57.877,2025-10-03 03:18:24.464,26.587,2
Upper/X east,7490.0,2025-10-03 03:19:41.775,2025-10-03 03:20:53.601,71.826,4
Upper/X east,7490.0,2025-10-03 03:30:15.920,2025-10-03 03:30:48.004,32.084,2
Upper/X east,7490.0,2025-10-03 05:03:30.813,2025-10-03 05:07:31.786,240.973,13
Upper/X east,7490.0,2025-10-03 05:09:57.082,2025-10-03 05:12:28.696,151.614,12
Upper/X east,7490.0,2025-10-06 06:03:42.597,2025-10-06 06:05:39.938,117.341,10
Upper/X east,7490.0,2025-10-06 06:07:36.183,2025-10-06 06:07:47.973,11.79,2
Upper/X east,7490.0,2025-10-06 07:36:34.320,2025-10-06 07:37:45.077,70.757,3
Upper/X east,7490.0,2025-10-06 07:41:42.764,2025-10-06 07:43:42.866,120.102,11
Upper/X east,7490.0,2025-10-06 07:49:28.337,2025-10-06 07:50:14.135,45.798,3
Upper/X east,7490.0,2025-10-06 07:52:07.095,2025-10-06 07:52:52.331,45.236,3
Upper/X east,7490.0,2025-10-06 08:31:47.761,2025-10-06 08:32:31.896,44.135,3
Upper/X east,7490.0,2025-10-06 09:01:21.760,2025-10-06 09:02:37.426,75.666,3
Upper/X east,7490.0,2025-10-06 09:17:57.181,2025-10-06 09:18:10.339,13.158,2
Upper/X east,7490.0,2025-10-07 00:09:54.445,2025-10-07 00:10:43.246,48.801,3
Upper/X east,7490.0,2025-10-08 01:35:40.271,2025-10-08 01:37:40.078,119.807,11
Upper/X east,7490.0,2025-10-09 21:58:54.825,2025-10-09 21:59:36.224,41.399,4
Upper/X east,7490.0,2025-10-14 08:59:33.957,2025-10-14 09:03:09.983,216.026,19
Upper/X east,7490.0,2025-10-14 09:55:03.466,2025-10-14 09:59:15.129,251.663,22
Upper/X east,7490.0,2025-10-14 10:29:06.430,2025-10-14 10:33:16.447,250.017,17
Upper/X east,7490.0,2025-10-14 11:27:18.263,2025-10-14 11:31:20.907,242.644,12
Upper/X east,7490.0,2025-10-14 13:02:32.684,2025-10-14 13:03:19.019,46.335,4
Upper/X east,7490.0,2025-10-14 13:07:39.739,2025-10-14 13:14:33.728,413.989,24
Upper/X east,7490.0,2025-10-14 13:16:35.721,2025-10-14 13:16:47.507,11.786,2
Upper/X east,7490.0,2025-10-14 13:19:54.760,2025-10-14 13:24:33.570,278.81,21
Upper/X east,7490.0,2025-10-14 13:27:18.615,2025-10-14 13:28:48.541,89.926,7
Upper/X east,7490.0,2025-10-14 13:29:54.609,2025-10-14 13:30:17.361,22.752,3
Upper/X east,7490.0,2025-10-14 13:38:10.819,2025-10-14 13:39:19.360,68.541,7
Upper/X east,7490.0,2025-10-14 13:40:47.357,2025-10-14 13:41:55.620,68.263,6
Upper/X east,7490.0,2025-10-14 15:48:32.357,2025-10-14 15:55:32.357,420.0,35
Upper/X east,7490.0,2025-10-14 17:28:57.073,2025-10-14 17:30:31.925,94.852,9
Upper/X east,7490.0,2025-10-14 17:31:41.008,2025-10-14 17:32:28.992,47.984,5
Upper/X east,7490.0,2025-10-14 17:34:59.507,2025-10-14 17:40:08.203,308.696,27
Upper/X east,7490.0,2025-10-14 18:26:21.762,2025-10-14 18:27:42.912,81.15,3
Upper/X east,7490.0,2025-10-14 18:29:31.747,2025-10-14 18:29:54.779,23.032,3
Upper/X east,7490.0,2025-10-16 06:00:21.718,2025-10-16 06:02:41.525,139.807,10
Upper/X east,7490.0,2025-10-16 06:04:42.974,2025-10-16 06:05:52.055,69.081,5
Upper/X east,7490.0,2025-10-16 10:07:09.706,2025-10-16 10:07:41.230,31.524,3
Upper/X east,7490.0,2025-10-19 17:32:09.247,2025-10-19 17:32:21.308,12.061,2
Upper/X east,7490.0,2025-10-19 18:22:11.165,2025-10-19 18:22:47.076,35.911,4
Upper/X east,7490.0,2025-10-20 06:50:28.343,2025-10-20 06:53:14.203,165.86,11
Upper/X east,7490.0,2025-10-20 06:56:14.035,2025-10-20 06:56:26.094,12.059,2
Upper/X east,7490.0,2025-10-20 08:31:37.630,2025-10-20 08:40:02.046,504.416,42
Upper/X east,7490.0,2025-10-20 08:44:36.202,2025-10-20 08:52:36.221,480.019,40
Upper/X east,7490.0,2025-10-20 10:06:21.814,2025-10-20 10:10:21.967,240.153,21
Upper/X east,7490.0,2025-10-20 10:11:57.373,2025-10-20 10:14:40.769,163.396,9
Upper/X east,7490.0,2025-10-20 10:15:49.030,2025-10-20 10:32:54.074,1025.044,50
Upper/X east,7490.0,2025-10-20 10:34:33.859,2025-10-20 10:43:37.775,543.916,29
Upper/X east,7490.0,2025-10-20 10:44:55.633,2025-10-20 10:45:55.944,60.311,6
Upper/X east,7490.0,2025-10-20 12:03:28.558,2025-10-20 12:14:06.007,637.449,50
Upper/X east,7490.0,2025-10-20 13:42:00.952,2025-10-20 13:55:05.347,784.395,45
Upper/X east,7490.0,2025-10-20 13:56:22.653,2025-10-20 13:58:21.090,118.437,10
Upper/X east,7490.0,2025-10-20 17:13:10.364,2025-10-20 17:16:41.462,211.098,11
Upper/X east,7490.0,2025-10-20 17:18:09.466,2025-10-20 17:21:24.935,195.469,18
Upper/X east,7490.0,2025-10-20 19:11:13.600,2025-10-20 19:11:26.482,12.882,2
Upper/X east,7490.0,2025-10-22 05:45:07.420,2025-10-22 05:52:52.651,465.231,21
Upper/X east,7490.0,2025-10-22 05:55:17.677,2025-10-22 05:55:29.192,11.515,2
Upper/X east,7490.0,2025-10-22 05:56:36.358,2025-10-22 06:01:30.797,294.439,21
Upper/X east,7490.0,2025-10-22 06:24:07.478,2025-10-22 06:25:19.849,72.371,7
Upper/X east,7490.0,2025-10-22 06:28:52.317,2025-10-22 06:29:03.832,11.515,2
Upper/X east,7490.0,2025-10-22 06:35:21.072,2025-10-22 06:36:32.633,71.561,7
Upper/X east,7490.0,2025-10-22 08:34:59.044,2025-10-22 08:43:46.778,527.734,44
Upper/X east,7490.0,2025-10-22 09:45:25.853,2025-10-22 09:50:27.684,301.831,20
Upper/X east,7490.0,2025-10-22 10:10:02.691,2025-10-22 10:18:14.784,492.093,40
Upper/X east,7490.0,2025-10-22 11:44:55.915,2025-10-22 11:52:46.675,470.76,34
Upper/X east,7490.0,2025-10-22 13:27:41.569,2025-10-22 13:28:16.115,34.546,4
Upper/X east,7490.0,2025-10-22 16:48:09.259,2025-10-22 16:48:53.947,44.688,2
Upper/X east,7490.0,2025-10-22 18:18:06.441,2025-10-22 18:20:58.059,171.618,11
Upper/X east,7490.0,2025-10-22 18:50:36.194,2025-10-22 18:50:49.351,13.157,2
Upper/X east,7490.0,2025-10-22 20:46:47.267,2025-10-22 20:47:34.729,47.462,5
Upper/X east,7490.0,2025-10-22 22:21:14.705,2025-10-22 22:21:40.189,25.484,3
Upper/X east,7490.0,2025-10-23 01:37:27.101,2025-10-23 01:47:50.001,622.9,47
Upper/X east,7490.0,2025-10-24 05:01:29.968,2025-10-24 05:02:05.884,35.916,4
Upper/X east,7490.0,2025-10-24 05:06:29.890,2025-10-24 05:06:41.959,12.069,2
Upper/X east,7490.0,2025-10-24 05:14:11.017,2025-10-24 05:15:10.784,59.767,6
Upper/X east,7490.0,2025-10-24 10:20:44.938,2025-10-24 10:21:17.012,32.074,3
Upper/X east,7490.0,2025-10-24 11:27:23.996,2025-10-24 11:27:36.880,12.884,2
Upper/X east,7490.0,2025-10-24 13:07:26.494,2025-10-24 13:12:49.472,322.978,16
Upper/X east,7490.0,2025-10-24 13:22:12.564,2025-10-24 13:23:11.784,59.22,5
Upper/X east,7490.0,2025-10-24 13:27:47.573,2025-10-24 13:28:11.699,24.126,3
Upper/X east,7490.0,2025-10-24 13:33:20.391,2025-10-24 13:33:43.697,23.306,3
Upper/X east,7490.0,2025-10-24 13:38:52.118,2025-10-24 13:39:15.696,23.578,3
Upper/X east,7490.0,2025-10-24 16:00:34.337,2025-10-24 16:01:34.104,59.767,6
Upper/X east,7490.0,2025-10-24 22:24:23.396,2025-10-24 22:25:02.873,39.477,4
Upper/X east,7490.0,2025-10-24 23:42:02.870,2025-10-24 23:42:41.254,38.384,4
Upper/X east,7490.0,2025-10-25 01:27:49.937,2025-10-25 01:28:01.723,11.786,2
Upper/X east,7490.0,2025-10-25 05:08:43.912,2025-10-25 05:09:07.763,23.851,3
Upper/X east,7490.0,2025-10-25 20:42:11.407,2025-10-25 20:42:48.144,36.737,4
Upper/X east,7490.0,2025-10-25 20:53:26.086,2025-10-25 20:54:01.455,35.369,3
Upper/X east,7490.0,2025-10-26 00:24:15.167,2025-10-26 00:24:26.953,11.786,2
Upper/X east,7490.0,2025-10-26 01:58:16.933,2025-10-26 01:58:32.291,15.358,2
Upper/X east,7490.0,2025-10-26 04:30:29.004,2025-10-26 04:32:41.145,132.141,11
Upper/X east,7490.0,2025-10-26 04:36:26.495,2025-10-26 04:36:38.556,12.061,2
Upper/X east,7490.0,2025-10-26 05:47:25.352,2025-10-26 05:49:50.925,145.573,11
Upper/X east,7490.0,2025-10-26 05:52:45.004,2025-10-26 05:53:44.500,59.496,6
Upper/X east,7490.0,2025-10-26 06:14:40.911,2025-10-26 06:21:20.620,399.709,35
Upper/X east,7490.0,2025-10-26 07:29:24.837,2025-10-26 07:33:12.925,228.088,20
Upper/X east,7490.0,2025-10-26 10:14:56.110,2025-10-26 10:19:14.372,258.262,23
Upper/X east,7490.0,2025-10-26 12:48:39.374,2025-10-26 12:49:36.679,57.305,6
Upper/X east,7490.0,2025-10-27 01:08:42.899,2025-10-27 01:08:54.964,12.065,2
Upper/X east,7490.0,2025-10-27 04:06:19.573,2025-10-27 04:07:47.850,88.277,8
Upper/X east,7490.0,2025-10-27 04:11:09.617,2025-10-27 04:18:09.892,420.275,35
Upper/X east,7490.0,2025-10-27 05:46:17.394,2025-10-27 05:51:17.862,300.468,26
Upper/X east,7490.0,2025-10-27 08:51:54.401,2025-10-27 08:52:42.651,48.25,5
Upper/X east,7490.0,2025-10-27 09:52:04.676,2025-10-27 10:06:43.863,879.187,63
Upper/X east,7490.0,2025-10-28 21:22:44.469,2025-10-28 21:23:11.061,26.592,3
Upper/X east,7490.0,2025-10-29 00:07:08.172,2025-10-29 00:08:07.659,59.487,6
Upper/X east,7490.0,2025-11-21 10:39:48.357,2025-11-21 10:56:16.944,988.587,84
Upper/X east,7490.0,2025-11-21 11:44:16.088,2025-11-21 11:45:39.162,83.074,8
Upper/X east,7490.0,2025-11-21 11:47:55.964,2025-11-21 11:55:26.148,450.184,35
Upper/X east,7490.0,2025-11-21 13:21:02.913,2025-11-21 13:22:51.210,108.297,7
Upper/X east,7490.0,2025-11-21 13:27:22.358,2025-11-21 13:35:16.107,473.749,36
Upper/X east,7490.0,2025-11-21 17:13:33.123,2025-11-21 17:13:45.184,12.061,2
Upper/X east,7490.0,2025-11-21 17:15:54.033,2025-11-21 17:21:22.193,328.16,19
Upper/X east,7490.0,2025-11-21 17:26:13.892,2025-11-21 17:26:48.980,35.088,3
Upper/X east,7490.0,2025-11-21 20:00:37.406,2025-11-21 20:01:37.994,60.588,6
Upper/X east,7490.0,2025-11-21 20:56:27.519,2025-11-21 20:57:14.949,47.43,5
Upper/X east,7490.0,2025-11-23 16:48:33.450,2025-11-23 16:49:29.888,56.438,3
Upper/X east,7490.0,2025-11-25 09:39:45.570,2025-11-25 09:39:57.086,11.516,2
Upper/X east,7490.0,2025-11-25 21:22:59.630,2025-11-25 21:23:12.242,12.612,2
Upper/X east,7490.0,2025-11-27 17:14:00.741,2025-11-27 17:14:24.317,23.576,3
Upper/X east,7490.0,2025-11-27 20:47:15.515,2025-11-27 20:47:28.950,13.435,2
Upper/X east,7490.0,2025-11-28 04:07:13.604,2025-11-28 04:08:09.532,55.928,3
Upper/X east,7490.0,2025-12-01 09:48:49.530,2025-12-01 09:49:13.384,23.854,3
Upper/X east,7490.0,2025-12-01 18:17:51.748,2025-12-01 18:18:37.808,46.06,5
Upper/X east,7490.0,2025-12-03 08:51:46.891,2025-12-03 08:52:02.795,15.904,2
Upper/X east,7490.0,2025-12-03 10:22:16.105,2025-12-03 10:22:27.893,11.788,2
Upper/X east,7490.0,2025-12-03 17:47:01.853,2025-12-03 17:47:28.457,26.604,3
Upper/X east,7490.0,2025-12-04 10:01:35.503,2025-12-04 10:01:47.567,12.064,2
Upper/X east,7490.0,2025-12-04 12:10:37.077,2025-12-04 12:12:00.704,83.627,8
Upper/X east,7490.0,2025-12-04 16:42:36.262,2025-12-04 16:42:48.603,12.341,2
Upper/X east,7490.0,2025-12-05 05:27:31.564,2025-12-05 05:27:43.905,12.341,2
Upper/X east,7490.0,2025-12-06 21:57:18.570,2025-12-06 22:01:53.551,274.981,24
Upper/X east,7490.0,2025-12-07 06:36:37.551,2025-12-07 06:37:01.406,23.855,3
Upper/X east,7490.0,2025-12-08 09:59:02.208,2025-12-08 10:00:13.767,71.559,7
Upper/X east,7490.0,2025-12-08 13:05:11.677,2025-12-08 13:05:22.921,11.244,2
Upper/X east,7490.0,2025-12-09 04:11:36.307,2025-12-09 04:11:50.291,13.984,2
Upper/X east,7490.0,2025-12-09 05:41:33.644,2025-12-09 05:42:21.622,47.978,3
Upper/X east,7490.0,2025-12-09 10:10:25.616,2025-12-09 10:11:01.534,35.918,4
Upper/X east,7490.0,2025-12-10 06:34:17.077,2025-12-10 06:34:41.747,24.67,3
Upper/X east,7490.0,2025-12-10 06:42:02.062,2025-12-10 06:43:02.649,60.587,6
Upper/X east,7490.0,2025-12-10 07:01:17.121,2025-12-10 07:01:29.739,12.618,2
Upper/X east,7490.0,2025-12-10 07:11:25.504,2025-12-10 07:12:03.342,37.838,4
Upper/X east,7490.0,2025-12-10 13:22:46.221,2025-12-10 13:22:58.830,12.609,2
Upper/X east,7490.0,2025-12-10 20:24:09.279,2025-12-10 20:24:21.613,12.334,2
Upper/X east,7490.0,2025-12-10 20:25:44.693,2025-12-10 20:25:56.484,11.791,2
Upper/X east,7490.0,2025-12-10 23:56:02.298,2025-12-10 23:56:14.637,12.339,2
Upper/X east,7490.0,2025-12-10 23:57:48.957,2025-12-10 23:58:14.723,25.766,2
Upper/X east,7490.0,2025-12-11 05:08:55.776,2025-12-11 05:09:19.631,23.855,3
Upper/X east,7490.0,2025-12-11 05:15:19.617,2025-12-11 05:15:32.224,12.607,2
Upper/X east,7490.0,2025-12-11 05:52:48.351,2025-12-11 05:53:12.481,24.13,2
Upper/X east,7490.0,2025-12-11 07:21:44.801,2025-12-11 07:22:20.444,35.643,3
Upper/X east,7490.0,2025-12-11 08:25:19.020,2025-12-11 08:25:31.860,12.84,2
Upper/X east,7490.0,2025-12-11 10:03:16.342,2025-12-11 10:03:41.567,25.225,3
Upper/X east,7490.0,2025-12-11 11:59:35.609,2025-12-11 11:59:54.555,18.946,2
Upper/X east,7490.0,2025-12-11 13:36:33.600,2025-12-11 13:36:46.487,12.887,2
Upper/X east,7490.0,2025-12-11 17:51:22.876,2025-12-11 17:51:37.137,14.261,2
Upper/X east,7490.0,2025-12-12 01:34:48.565,2025-12-12 01:35:12.689,24.124,3
Upper/X east,7490.0,2025-12-13 13:36:44.223,2025-12-13 13:37:32.476,48.253,5
Upper/X east,7490.0,2025-12-13 17:14:36.559,2025-12-13 17:14:48.893,12.334,2
Upper/X east,7490.0,2025-12-13 19:24:43.236,2025-12-13 19:25:07.365,24.129,3
Upper/X east,7490.0,2025-12-13 22:02:27.477,2025-12-13 22:02:51.607,24.13,3
Upper/X east,7490.0,2025-12-14 08:30:00.025,2025-12-14 08:30:29.635,29.61,3
Upper/X east,7490.0,2025-12-19 07:34:42.356,2025-12-19 07:35:18.548,36.192,4
Upper/X east,7490.0,2025-12-20 05:46:22.676,2025-12-20 05:47:23.267,60.591,6
Upper/X east,7490.0,2025-12-20 22:05:39.637,2025-12-20 22:06:17.468,37.831,4
Upper/X east,7490.0,2025-12-20 22:13:10.354,2025-12-20 22:13:22.420,12.066,2
Upper/X east,7490.0,2025-12-21 10:16:54.286,2025-12-21 10:17:24.173,29.887,3
Upper/X east,7490.0,2025-12-22 08:42:08.779,2025-12-22 08:42:48.271,39.492,3
Upper/X east,7490.0,2025-12-23 22:41:34.229,2025-12-23 22:41:58.362,24.133,3
Upper/X east,7490.0,2025-12-23 23:39:36.171,2025-12-23 23:41:58.470,142.299,13
Upper/X east,7490.0,2025-12-24 01:25:40.707,2025-12-24 01:26:20.736,40.029,4
Upper/X east,7490.0,2025-12-24 04:19:47.571,2025-12-24 04:21:47.103,119.532,11
Upper/X east,7490.0,2025-12-24 06:01:54.373,2025-12-24 06:02:42.344,47.971,4
Upper/X east,7490.0,2025-12-24 10:37:23.456,2025-12-24 10:38:35.568,72.112,6
Upper/X east,7490.0,2025-12-24 20:56:19.367,2025-12-24 20:56:37.740,18.373,2
Upper/X east,7490.0,2025-12-25 05:42:05.370,2025-12-25 05:42:41.284,35.914,3
Upper/X east,7490.0,2025-12-25 08:51:45.201,2025-12-25 08:51:57.815,12.614,2
Upper/X east,7490.0,2025-12-25 20:34:48.176,2025-12-25 20:37:49.947,181.771,13
Upper/X east,7490.0,2025-12-25 20:43:34.035,2025-12-25 20:53:03.206,569.171,44
Upper/X east,7490.0,2025-12-25 22:13:57.251,2025-12-25 22:14:09.044,11.793,2
Upper/X east,7490.0,2025-12-26 08:48:03.607,2025-12-26 08:48:15.406,11.799,2
Upper/X east,7490.0,2025-12-26 10:09:07.566,2025-12-26 10:09:32.513,24.947,3
Upper/X east,7490.0,2025-12-26 10:23:32.030,2025-12-26 10:23:57.800,25.77,3
Upper/X east,7490.0,2025-12-26 11:42:44.764,2025-12-26 11:42:56.827,12.063,2
Upper/X east,7490.0,2025-12-26 11:44:53.631,2025-12-26 11:45:17.478,23.847,3
Upper/X east,7490.0,2025-12-26 13:20:19.360,2025-12-26 13:20:31.429,12.069,2
Upper/X east,7490.0,2025-12-26 13:29:02.752,2025-12-26 13:29:52.650,49.898,5
Upper/X east,7490.0,2025-12-26 20:49:06.082,2025-12-26 20:55:11.556,365.474,23
Upper/X east,7490.0,2025-12-26 21:49:24.840,2025-12-26 21:51:57.278,152.438,10
Upper/X east,7490.0,2026-01-05 08:47:59.766,2026-01-05 08:48:11.552,11.786,2
Upper/X east,7490.0,2026-01-05 10:35:49.496,2026-01-05 10:36:01.004,11.508,2
Upper/X east,7490.0,2026-01-05 17:37:42.972,2026-01-05 17:42:47.018,304.046,20
Upper/X east,7490.0,2026-01-05 17:44:22.151,2026-01-05 17:44:35.037,12.886,2
Upper/X east,7490.0,2026-01-05 18:13:08.020,2026-01-05 18:22:40.479,572.459,45
Upper/X east,7490.0,2026-01-05 19:13:48.418,2026-01-05 19:21:33.969,465.551,31
Upper/X east,7490.0,2026-01-05 20:34:49.108,2026-01-05 20:35:25.298,36.19,4
Upper/X east,7490.0,2026-01-05 21:02:38.505,2026-01-05 21:04:11.718,93.213,9
Upper/X east,7490.0,2026-01-05 21:05:17.792,2026-01-05 21:05:51.515,33.723,2
Upper/X east,7490.0,2026-01-06 03:45:35.675,2026-01-06 03:46:37.363,61.688,6
Upper/X east,7490.0,2026-01-06 05:59:39.520,2026-01-06 05:59:51.582,12.062,2
Upper/X east,7490.0,2026-01-06 09:02:49.357,2026-01-06 09:03:13.486,24.129,3
Upper/X east,7490.0,2026-01-06 10:01:33.212,2026-01-06 10:02:09.400,36.188,4
Upper/X east,7490.0,2026-01-06 17:53:22.099,2026-01-06 17:59:42.638,380.539,32
Upper/X east,7490.0,2026-01-06 18:13:45.681,2026-01-06 18:13:57.196,11.515,2
Upper/X east,7490.0,2026-01-07 00:40:05.390,2026-01-07 00:40:16.630,11.24,2
Upper/X east,7490.0,2026-01-07 05:09:53.517,2026-01-07 05:10:07.229,13.712,2
Upper/X east,7490.0,2026-01-07 09:04:10.236,2026-01-07 09:04:34.096,23.86,3
Upper/X east,7490.0,2026-01-07 10:38:09.803,2026-01-07 10:38:32.546,22.743,2
Upper/X east,7490.0,2026-01-07 11:29:58.568,2026-01-07 11:31:13.700,75.132,7
Upper/X east,7490.0,2026-01-07 13:09:31.277,2026-01-07 13:09:43.338,12.061,2
Upper/X east,7490.0,2026-01-08 04:43:27.531,2026-01-08 04:43:38.768,11.237,2
Upper/X east,7490.0,2026-01-08 04:45:25.150,2026-01-08 04:51:49.015,383.865,28
Upper/X east,7490.0,2026-01-09 04:33:50.402,2026-01-09 04:34:44.961,54.559,2
Upper/X east,7490.0,2026-01-09 06:06:46.121,2026-01-09 06:07:10.243,24.122,3
Upper/X east,7490.0,2026-01-09 06:19:31.040,2026-01-09 06:19:42.554,11.514,2
Upper/X east,7490.0,2026-01-10 06:58:26.716,2026-01-10 06:58:38.780,12.064,2
Upper/X east,7490.0,2026-01-10 08:53:45.172,2026-01-10 08:53:57.231,12.059,2
Upper/X east,7490.0,2026-01-10 09:07:54.524,2026-01-10 09:08:05.484,10.96,2
Upper/X east,7490.0,2026-01-10 13:19:29.264,2026-01-10 13:20:05.177,35.913,4
Upper/X east,7490.0,2026-01-10 16:49:32.986,2026-01-10 16:50:45.090,72.104,5
Upper/X east,7490.0,2026-01-10 17:39:10.979,2026-01-10 17:39:55.121,44.142,4
Upper/X east,7490.0,2026-01-10 20:47:08.222,2026-01-10 20:47:37.013,28.791,3
Upper/X east,7490.0,2026-01-10 22:43:50.993,2026-01-10 22:44:15.124,24.131,2
Upper/X east,7490.0,2026-01-11 08:42:38.254,2026-01-11 08:43:54.468,76.214,7
Upper/X east,7490.0,2026-01-11 09:09:09.500,2026-01-11 09:09:22.384,12.884,2
Upper/X east,7490.0,2026-01-11 10:17:22.789,2026-01-11 10:17:35.672,12.883,2
Upper/X east,7490.0,2026-01-12 21:48:46.105,2026-01-12 21:48:58.169,12.064,2
Upper/X east,7490.0,2026-01-12 22:44:07.365,2026-01-12 22:44:20.497,13.132,2
Upper/X east,7490.0,2026-01-13 07:10:47.248,2026-01-13 07:11:35.229,47.981,3
Upper/X east,7490.0,2026-01-13 09:11:38.959,2026-01-13 09:11:52.394,13.435,2
Upper/X east,7490.0,2026-01-14 22:41:32.114,2026-01-14 22:43:20.402,108.288,10
Upper/X east,7490.0,2026-01-15 04:19:10.972,2026-01-15 04:19:23.312,12.34,2
Upper/X east,7490.0,2026-01-15 09:14:06.291,2026-01-15 09:14:30.140,23.849,2
Upper/X east,7490.0,2026-01-15 20:49:52.194,2026-01-15 20:50:16.329,24.135,3
Upper/X east,7490.0,2026-01-15 21:09:13.293,2026-01-15 21:09:25.081,11.788,2
Upper/X east,7490.0,2026-01-16 16:25:56.148,2026-01-16 16:27:09.348,73.2,7
Upper/X east,7490.0,2026-01-16 18:04:46.450,2026-01-16 18:09:25.836,279.386,25
Upper/X east,7490.0,2026-01-17 03:38:41.526,2026-01-17 03:38:53.594,12.068,2
Upper/X east,7490.0,2026-01-17 10:01:32.149,2026-01-17 10:02:20.401,48.252,4
Upper/X east,7490.0,2026-01-17 11:29:21.643,2026-01-17 11:29:33.712,12.069,2
Upper/X east,7490.0,2026-01-17 13:08:47.875,2026-01-17 13:09:28.175,40.3,4
Upper/X east,7490.0,2026-01-18 09:47:31.360,2026-01-18 09:48:29.486,58.126,2
Upper/X east,7490.0,2026-01-20 11:43:50.424,2026-01-20 11:44:01.930,11.506,2
Upper/X east,7490.0,2026-01-20 13:23:10.821,2026-01-20 13:23:36.590,25.769,2
Upper/X east,7490.0,2026-02-06 11:27:33.347,2026-02-06 11:28:09.538,36.191,4
Upper/X east,7490.0,2026-02-06 13:06:58.527,2026-02-06 13:07:10.597,12.07,2
Upper/X east,7490.0,2026-02-07 12:08:22.231,2026-02-07 12:08:46.362,24.131,3
Upper/X east,7490.0,2026-02-07 13:43:57.695,2026-02-07 13:46:34.532,156.837,14
Upper/X east,7481.0,2026-02-09 05:40:07.044,2026-02-09 05:40:45.428,38.384,2
Upper/X east,7490.0,2026-02-09 05:53:37.727,2026-02-09 05:54:15.288,37.561,2
Upper/X east,7490.0,2026-02-11 05:53:39.409,2026-02-11 05:53:51.195,11.786,2
Upper/X east,7490.0,2026-02-11 11:24:21.087,2026-02-11 11:24:33.144,12.057,2
Upper/X east,7490.0,2026-02-12 03:50:15.649,2026-02-12 03:50:28.258,12.609,2
Upper/X east,7490.0,2026-02-12 09:00:38.177,2026-02-12 09:02:14.952,96.775,9
Upper/X east,7490.0,2026-02-12 13:43:25.270,2026-02-12 13:44:23.666,58.396,5
Upper/X east,7490.0,2026-02-13 05:50:47.451,2026-02-13 05:51:35.703,48.252,5
Upper/X east,7490.0,2026-02-13 08:42:37.392,2026-02-13 08:43:40.433,63.041,6
Upper/X east,7490.0,2026-02-13 10:17:03.193,2026-02-13 10:17:33.344,30.151,3
Upper/X east,7490.0,2026-02-13 12:47:00.944,2026-02-13 12:47:15.481,14.537,2
Upper/X east,7490.0,2026-02-14 06:30:02.613,2026-02-14 06:32:15.023,132.41,12
Upper/X east,7490.0,2026-02-14 10:00:44.490,2026-02-14 10:02:09.207,84.717,8
Upper/X east,7490.0,2026-02-14 13:23:40.272,2026-02-14 13:25:54.887,134.615,8
Upper/X east,7490.0,2026-02-15 09:43:53.695,2026-02-15 09:45:10.211,76.516,6
Upper/X east,7490.0,2026-02-16 07:44:25.804,2026-02-16 07:44:37.859,12.055,2
Upper/X east,7490.0,2026-02-16 13:05:52.513,2026-02-16 13:06:54.469,61.956,6
Upper/X east,7490.0,2026-02-16 21:53:59.925,2026-02-16 21:54:12.535,12.61,2
Upper/X east,7490.0,2026-02-17 03:59:59.437,2026-02-17 04:00:38.088,38.651,4
